Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
49,0.0745,0.531,0.9723,0.8638,0.9966,0.9275,0.9678,0.837,0.9724,0.869,0.9771,0.9035,0.9964,0.914,0.9964,0.9139
50,0.0715,0.5213,0.9727,0.8587,0.9969,0.9278,0.9682,0.842,0.9728,0.8621,0.9776,0.8832,0.9968,0.916,0.9968,0.9159
51,0.0706,0.5039,0.9738,0.8587,0.9969,0.9289,0.9692,0.8504,0.9739,0.8604,0.9787,0.8706,0.9968,0.9187,0.9968,0.9187
52,0.0683,0.5236,0.9741,0.8604,0.9971,0.9285,0.9708,0.8333,0.9741,0.8659,0.9776,0.9011,0.9971,0.915,0.9971,0.9148
53,0.0695,0.524,0.9744,0.8601,0.9969,0.9304,0.9701,0.8399,0.9745,0.8642,0.979,0.89,0.9968,0.9154,0.9968,0.9152
54,0.068,0.5516,0.9755,0.855,0.9971,0.9271,0.9721,0.8346,0.9756,0.8594,0.9791,0.8856,0.997,0.9154,0.997,0.9152
55,0.0672,0.5364,0.9749,0.8577,0.9972,0.93,0.9709,0.8562,0.975,0.858,0.9791,0.8599,0.9971,0.9179,0.9971,0.9177
56,0.0684,0.5442,0.9752,0.8601,0.997,0.9311,0.9712,0.8548,0.9753,0.8612,0.9794,0.8677,0.9969,0.9195,0.9969,0.9192
57,0.068,0.5664,0.9749,0.8645,0.9971,0.9272,0.9709,0.845,0.975,0.8683,0.9791,0.8929,0.997,0.9134,0.997,0.9132
58,0.0646,0.5875,0.976,0.8655,0.9974,0.9276,0.9711,0.8484,0.9761,0.8687,0.9812,0.89,0.9973,0.915,0.9973,0.9148
59,0.0633,0.5513,0.9761,0.8592,0.9974,0.9298,0.972,0.8647,0.9762,0.8581,0.9805,0.8517,0.9974,0.9169,0.9974,0.9169
60,0.0638,0.5388,0.9757,0.8611,0.9974,0.9309,0.9724,0.8554,0.9757,0.8622,0.9791,0.8691,0.9974,0.9171,0.9974,0.917
61,0.0595,0.5485,0.9784,0.8662,0.9977,0.9306,0.9757,0.8516,0.9785,0.8689,0.9813,0.8871,0.9975,0.9164,0.9975,0.9164
62,0.0577,0.5759,0.9791,0.8613,0.9979,0.9286,0.9758,0.8424,0.9792,0.8651,0.9825,0.889,0.9979,0.9153,0.9979,0.9149
63,0.0557,0.5676,0.9796,0.8676,0.998,0.931,0.9771,0.8559,0.9796,0.8698,0.9822,0.8841,0.998,0.9169,0.998,0.9166
64,0.0531,0.6177,0.981,0.8618,0.9982,0.9298,0.9782,0.8503,0.9811,0.8641,0.984,0.8783,0.9981,0.9151,0.9981,0.9147
65,0.0565,0.584,0.9798,0.8628,0.998,0.9302,0.9774,0.8519,0.9799,0.8649,0.9824,0.8783,0.998,0.9163,0.998,0.916
66,0.0523,0.5913,0.982,0.8584,0.9982,0.9282,0.9796,0.8483,0.9821,0.8605,0.9846,0.873,0.9981,0.9161,0.9981,0.916
67,0.0502,0.5929,0.9817,0.8688,0.9983,0.932,0.9792,0.845,0.9818,0.8733,0.9844,0.9035,0.9983,0.918,0.9983,0.9178
68,0.0515,0.5862,0.981,0.8647,0.9983,0.9319,0.9794,0.8379,0.981,0.8699,0.9827,0.9045,0.9983,0.9188,0.9983,0.9184
69,0.0545,0.5879,0.9808,0.8674,0.998,0.9316,0.9776,0.8464,0.9808,0.8713,0.9841,0.8977,0.998,0.9172,0.998,0.917
70,0.0521,0.6034,0.9816,0.8616,0.9982,0.9299,0.9795,0.84,0.9816,0.8659,0.9838,0.8934,0.9982,0.9158,0.9982,0.9155
71,0.0598,0.6079,0.9774,0.863,0.9977,0.9299,0.9753,0.8484,0.9775,0.8659,0.9796,0.8841,0.9976,0.9176,0.9976,0.9172
72,0.0541,0.6629,0.9801,0.8635,0.9981,0.9293,0.9773,0.8485,0.9802,0.8664,0.9831,0.8851,0.9981,0.9154,0.9981,0.9146
73,0.051,0.577,0.9816,0.8652,0.9983,0.9318,0.9802,0.8477,0.9816,0.8686,0.983,0.8905,0.9983,0.9181,0.9983,0.9178
74,0.0502,0.5834,0.9818,0.8686,0.9983,0.9316,0.9789,0.8481,0.9819,0.8724,0.9849,0.8982,0.9982,0.9181,0.9982,0.9179
75,0.0479,0.6133,0.9835,0.865,0.9984,0.9325,0.9822,0.8347,0.9835,0.8709,0.9848,0.9103,0.9984,0.9183,0.9984,0.9178
76,0.0403,0.6403,0.985,0.8638,0.999,0.932,0.9826,0.8641,0.985,0.8637,0.9874,0.8633,0.999,0.9191,0.999,0.9188
77,0.0466,0.6139,0.9829,0.8621,0.9985,0.9302,0.9816,0.8537,0.9829,0.8637,0.9843,0.874,0.9984,0.9171,0.9984,0.9166
78,0.048,0.6159,0.9834,0.8623,0.9985,0.9286,0.9818,0.839,0.9834,0.8669,0.9851,0.8968,0.9983,0.9144,0.9983,0.9142
79,0.0479,0.6733,0.9818,0.8555,0.9985,0.9255,0.9797,0.8354,0.9819,0.8598,0.984,0.8856,0.9985,0.9111,0.9985,0.9104
80,0.0497,0.6243,0.9822,0.865,0.9983,0.93,0.9801,0.841,0.9822,0.8696,0.9843,0.9001,0.9981,0.915,0.9981,0.9146
81,0.0301,0.6407,0.9897,0.8696,0.9994,0.9352,0.9879,0.8615,0.9898,0.871,0.9916,0.8808,0.9994,0.9221,0.9994,0.9214
82,0.0202,0.6541,0.993,0.8747,0.9998,0.9371,0.9926,0.8657,0.993,0.8762,0.9935,0.8871,0.9998,0.9234,0.9998,0.9229
83,0.0195,0.6847,0.9939,0.8679,0.9997,0.9339,0.9927,0.8482,0.9939,0.8716,0.9952,0.8963,0.9997,0.9206,0.9997,0.9196
84,0.0191,0.662,0.9939,0.8681,0.9997,0.9361,0.9929,0.8547,0.9939,0.8706,0.9948,0.8871,0.9997,0.923,0.9997,0.9222
85,0.016,0.6839,0.9949,0.8739,0.9999,0.9374,0.9941,0.8597,0.9949,0.8764,0.9956,0.8938,0.9999,0.9253,0.9999,0.9244
86,0.0155,0.6889,0.9949,0.8725,0.9999,0.9357,0.9945,0.8593,0.9949,0.8748,0.9954,0.8909,0.9999,0.9235,0.9999,0.9226
87,0.0134,0.7216,0.9962,0.8713,0.9999,0.9359,0.9951,0.853,0.9962,0.8746,0.9972,0.8972,0.9999,0.9253,0.9999,0.9244
88,0.0132,0.7415,0.9959,0.8715,0.9999,0.9359,0.9954,0.8614,0.9959,0.8733,0.9965,0.8856,0.9999,0.9235,0.9999,0.9221
89,0.0114,0.7311,0.9966,0.8688,0.9999,0.9364,0.996,0.852,0.9966,0.872,0.9972,0.8929,0.9999,0.9246,0.9999,0.9231
90,0.0129,0.7533,0.9958,0.8708,0.9999,0.9348,0.9951,0.8545,0.9958,0.8737,0.9966,0.8938,0.9999,0.9232,0.9999,0.9217
91,0.0143,0.6939,0.9954,0.8732,0.9999,0.9365,0.9945,0.8529,0.9954,0.8768,0.9963,0.9021,0.9999,0.9254,0.9999,0.9242
92,0.016,0.7344,0.9952,0.8698,0.9998,0.9349,0.9947,0.8519,0.9952,0.8731,0.9956,0.8953,0.9998,0.9225,0.9998,0.9212
93,0.0163,0.7293,0.9949,0.8679,0.9998,0.9353,0.9938,0.8601,0.9949,0.8693,0.996,0.8788,0.9998,0.9235,0.9998,0.9223
94,0.0162,0.753,0.995,0.8679,0.9998,0.935,0.9945,0.8584,0.995,0.8696,0.9956,0.8812,0.9998,0.9212,0.9998,0.92
95,0.0169,0.7146,0.9946,0.8737,0.9998,0.936,0.9938,0.8603,0.9946,0.876,0.9954,0.8924,0.9997,0.9229,0.9996,0.9221
96,0.0167,0.7318,0.9947,0.871,0.9998,0.9355,0.9941,0.8549,0.9947,0.8739,0.9953,0.8938,0.9998,0.923,0.9998,0.9214
97,0.0171,0.7239,0.9944,0.8722,0.9998,0.9348,0.9934,0.8469,0.9944,0.8768,0.9953,0.9089,0.9998,0.9221,0.9998,0.9212
98,0.0209,0.753,0.9923,0.8713,0.9997,0.9356,0.9914,0.855,0.9923,0.8742,0.9932,0.8943,0.9997,0.9225,0.9997,0.9211
99,0.0161,0.7544,0.9947,0.8735,0.9999,0.9372,0.9941,0.8633,0.9947,0.8752,0.9954,0.8875,0.9999,0.9271,0.9999,0.9259
100,0.0164,0.7023,0.9946,0.8642,0.9998,0.9363,0.9938,0.849,0.9946,0.8672,0.9954,0.8861,0.9998,0.9255,0.9998,0.9243
101,0.0154,0.7357,0.995,0.8703,0.9999,0.9353,0.994,0.855,0.995,0.8731,0.996,0.8919,0.9999,0.9237,0.9999,0.9225
102,0.0165,0.7844,0.9946,0.8647,0.9998,0.9329,0.9945,0.8469,0.9946,0.8681,0.9947,0.8905,0.9998,0.9217,0.9998,0.9204
103,0.0174,0.7117,0.9941,0.8676,0.9998,0.9355,0.9938,0.8491,0.9941,0.8711,0.9945,0.8943,0.9998,0.9244,0.9998,0.9232
104,0.0152,0.7454,0.9948,0.8718,0.9999,0.9364,0.994,0.8571,0.9948,0.8744,0.9956,0.8924,0.9999,0.9247,0.9999,0.9234
105,0.0156,0.7234,0.995,0.8686,0.9998,0.933,0.9944,0.8545,0.995,0.8712,0.9956,0.8885,0.9998,0.9196,0.9998,0.9188
106,0.0146,0.771,0.9952,0.8664,0.9998,0.9349,0.9947,0.8526,0.9952,0.869,0.9956,0.8861,0.9998,0.9211,0.9998,0.9197
107,0.0183,0.7041,0.9938,0.8676,0.9997,0.9343,0.9936,0.8397,0.9938,0.8729,0.9939,0.9089,0.9997,0.9202,0.9997,0.919
108,0.0205,0.7576,0.9933,0.8679,0.9997,0.9343,0.9921,0.8511,0.9933,0.871,0.9945,0.8919,0.9997,0.9228,0.9997,0.9216
109,0.0196,0.7676,0.9934,0.8662,0.9997,0.9334,0.9926,0.8499,0.9934,0.8693,0.9943,0.8895,0.9997,0.9219,0.9997,0.9206
110,0.0177,0.7727,0.9941,0.8657,0.9998,0.9348,0.9934,0.8504,0.9942,0.8686,0.9949,0.8875,0.9998,0.9229,0.9998,0.921
111,0.0188,0.7254,0.9938,0.8698,0.9997,0.9351,0.9934,0.8539,0.9938,0.8727,0.9942,0.8924,0.9997,0.9231,0.9997,0.922
112,0.0185,0.734,0.9938,0.8698,0.9997,0.9361,0.9931,0.8552,0.9938,0.8725,0.9945,0.8905,0.9997,0.924,0.9997,0.9228
113,0.0182,0.7166,0.9937,0.8705,0.9998,0.9348,0.9936,0.8496,0.9937,0.8744,0.9938,0.9006,0.9998,0.9199,0.9998,0.918
114,0.0161,0.7759,0.9946,0.8713,0.9998,0.9361,0.994,0.8533,0.9946,0.8745,0.9952,0.8968,0.9998,0.9247,0.9998,0.9228
115,0.0166,0.7552,0.9944,0.8664,0.9998,0.9342,0.9938,0.8516,0.9944,0.8692,0.9949,0.8875,0.9998,0.9217,0.9998,0.9205
116,0.0163,0.7712,0.9945,0.8696,0.9998,0.9358,0.9938,0.8499,0.9945,0.8732,0.9953,0.8977,0.9998,0.9249,0.9998,0.9235
117,0.0159,0.8009,0.9946,0.8664,0.9999,0.9354,0.9936,0.861,0.9946,0.8675,0.9956,0.874,0.9999,0.9252,0.9999,0.9238
118,0.0178,0.7659,0.994,0.8659,0.9997,0.9344,0.9934,0.8548,0.994,0.8681,0.9947,0.8817,0.9997,0.9245,0.9997,0.9235
119,0.0196,0.7679,0.993,0.871,0.9997,0.9353,0.9925,0.8552,0.993,0.8739,0.9936,0.8934,0.9997,0.9249,0.9997,0.9235
120,0.0162,0.8009,0.9945,0.8669,0.9998,0.9345,0.9936,0.8557,0.9945,0.869,0.9953,0.8827,0.9998,0.9233,0.9998,0.9217
121,0.0113,0.8114,0.9964,0.8715,0.9999,0.937,0.9961,0.8531,0.9964,0.8748,0.9967,0.8977,0.9999,0.9269,0.9999,0.9249
122,0.0082,0.8056,0.9976,0.8727,1.0,0.938,0.9972,0.8604,0.9976,0.8749,0.9981,0.89,1.0,0.9284,1.0,0.9269
123,0.0079,0.7837,0.9974,0.8737,1.0,0.9379,0.997,0.8606,0.9974,0.876,0.9978,0.8919,1.0,0.9267,1.0,0.9248
124,0.0063,0.835,0.9982,0.8739,1.0,0.9393,0.9981,0.8627,0.9982,0.8759,0.9983,0.8895,1.0,0.9296,1.0,0.9274
125,0.0054,0.8165,0.9985,0.873,1.0,0.9395,0.9983,0.8581,0.9985,0.8756,0.9988,0.8938,1.0,0.9307,1.0,0.9289
126,0.0061,0.8114,0.9982,0.8756,1.0,0.9393,0.9979,0.8608,0.9982,0.8782,0.9984,0.8963,1.0,0.9304,1.0,0.9288
127,0.0053,0.8286,0.9984,0.8737,1.0,0.9376,0.9982,0.8606,0.9984,0.876,0.9987,0.8919,1.0,0.9283,1.0,0.9268
128,0.006,0.835,0.9984,0.8732,1.0,0.9387,0.9981,0.8618,0.9984,0.8752,0.9986,0.889,1.0,0.9305,1.0,0.9288
129,0.0071,0.8334,0.9976,0.8737,1.0,0.9388,0.9971,0.8553,0.9976,0.8769,0.9982,0.8997,1.0,0.9302,1.0,0.928
130,0.0078,0.8199,0.9976,0.8737,1.0,0.9384,0.9972,0.8546,0.9976,0.877,0.9981,0.9006,1.0,0.9296,1.0,0.9277
131,0.0069,0.8325,0.998,0.8715,1.0,0.9394,0.9979,0.8604,0.998,0.8735,0.9981,0.8871,1.0,0.931,1.0,0.9291
132,0.0057,0.8246,0.9983,0.8754,1.0,0.9396,0.9981,0.8597,0.9983,0.8781,0.9985,0.8972,1.0,0.9305,1.0,0.9285
133,0.0057,0.815,0.9984,0.8735,1.0,0.9396,0.9981,0.8643,0.9984,0.8751,0.9988,0.8861,1.0,0.9299,1.0,0.9281
134,0.0053,0.8712,0.9984,0.8737,1.0,0.9387,0.9985,0.8633,0.9984,0.8755,0.9983,0.888,1.0,0.9282,1.0,0.9253
135,0.0053,0.8371,0.9986,0.879,1.0,0.9387,0.9988,0.8624,0.9986,0.8818,0.9984,0.9021,1.0,0.9281,1.0,0.9255
136,0.0066,0.8491,0.9979,0.8752,1.0,0.9382,0.9981,0.8637,0.9979,0.8771,0.9978,0.8909,1.0,0.9287,1.0,0.9264
137,0.0056,0.8728,0.9982,0.8744,1.0,0.9382,0.9981,0.8575,0.9982,0.8774,0.9982,0.8982,1.0,0.9292,1.0,0.9267
138,0.0062,0.8202,0.9983,0.8752,1.0,0.9388,0.9979,0.8627,0.9983,0.8773,0.9987,0.8924,1.0,0.93,1.0,0.9279
139,0.0062,0.7933,0.9983,0.8747,1.0,0.9387,0.9979,0.8517,0.9983,0.8787,0.9988,0.9074,1.0,0.9294,1.0,0.9272
140,0.0069,0.845,0.9981,0.8739,1.0,0.9383,0.9979,0.858,0.9981,0.8767,0.9983,0.8963,1.0,0.9287,1.0,0.9261
141,0.0059,0.8777,0.9983,0.8754,1.0,0.939,0.9981,0.8614,0.9983,0.8778,0.9984,0.8948,1.0,0.9298,1.0,0.927
142,0.0062,0.8399,0.9984,0.8732,1.0,0.9394,0.9983,0.8588,0.9984,0.8757,0.9986,0.8934,0.9999,0.9313,0.9999,0.9296
143,0.0066,0.8184,0.9977,0.8739,1.0,0.9386,0.9978,0.8518,0.9977,0.8778,0.9977,0.9055,1.0,0.9307,1.0,0.9291
144,0.0064,0.8252,0.998,0.8739,1.0,0.9397,0.998,0.8524,0.998,0.8777,0.998,0.9045,1.0,0.9325,1.0,0.9307
145,0.0071,0.8138,0.9982,0.8749,0.9999,0.9392,0.998,0.8573,0.9982,0.878,0.9983,0.8997,0.9999,0.9309,0.9999,0.929
146,0.0066,0.8534,0.9978,0.8737,1.0,0.9398,0.9974,0.863,0.9978,0.8756,0.9981,0.8885,1.0,0.9322,1.0,0.9303
147,0.0073,0.7921,0.9979,0.8739,1.0,0.9397,0.9979,0.8583,0.9979,0.8767,0.998,0.8958,1.0,0.9307,1.0,0.9287
148,0.0066,0.8124,0.9981,0.873,1.0,0.9388,0.9978,0.8601,0.9981,0.8752,0.9983,0.8909,1.0,0.9291,1.0,0.927
149,0.0063,0.822,0.998,0.8715,1.0,0.9381,0.9976,0.8544,0.998,0.8746,0.9985,0.8958,1.0,0.929,1.0,0.9269
150,0.008,0.8164,0.9975,0.8759,1.0,0.9384,0.9972,0.8592,0.9975,0.8787,0.9979,0.8992,1.0,0.9278,1.0,0.9254
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
150,0.8208,0.8712,0.9395,0.8587,0.8733,0.8885,0.9294,0.9264
