Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
28,0.402,0.4333,0.8182,0.8063,0.8941,0.8776,0.7881,0.7828,0.8272,0.8141,0.8704,0.8481,0.8701,0.8409,0.8701,0.841
29,0.3985,0.4524,0.821,0.7969,0.8957,0.8705,0.7903,0.785,0.83,0.801,0.874,0.8177,0.8716,0.84,0.8716,0.8401
30,0.3966,0.4458,0.8201,0.8017,0.8973,0.8767,0.7903,0.7957,0.8288,0.8038,0.8713,0.812,0.8753,0.845,0.8754,0.8451
31,0.3926,0.4394,0.824,0.8021,0.8995,0.8762,0.7935,0.7593,0.8326,0.8171,0.8758,0.8845,0.8779,0.844,0.8779,0.8441
32,0.3912,0.4329,0.8239,0.8,0.8997,0.8756,0.7938,0.7597,0.8325,0.8144,0.8751,0.8775,0.8783,0.8422,0.8783,0.8423
33,0.3851,0.4349,0.8274,0.8043,0.9033,0.8769,0.7975,0.7623,0.8357,0.8188,0.8778,0.8843,0.883,0.8421,0.883,0.8422
34,0.3863,0.428,0.8264,0.8049,0.9026,0.8825,0.7964,0.7577,0.8348,0.8213,0.8772,0.8966,0.882,0.8455,0.882,0.8455
35,0.382,0.4257,0.8289,0.8093,0.9047,0.8836,0.7989,0.781,0.8371,0.8185,0.8791,0.8598,0.8844,0.8522,0.8844,0.8523
36,0.3803,0.4319,0.83,0.8075,0.906,0.8782,0.7995,0.7801,0.8382,0.8164,0.8808,0.8563,0.8854,0.844,0.8854,0.8443
37,0.3778,0.432,0.8322,0.8051,0.9075,0.8794,0.8027,0.7672,0.8399,0.8181,0.8808,0.8761,0.8891,0.8454,0.8891,0.8454
38,0.3732,0.4323,0.8318,0.8059,0.9092,0.8799,0.8018,0.7739,0.8397,0.8167,0.8815,0.8644,0.8899,0.846,0.8899,0.8461
39,0.3748,0.4215,0.8325,0.814,0.909,0.8864,0.8028,0.7885,0.8403,0.8218,0.8814,0.8581,0.8899,0.8591,0.8899,0.8592
40,0.3706,0.4337,0.8355,0.8065,0.9109,0.8795,0.8051,0.7761,0.8433,0.8166,0.8852,0.8616,0.8921,0.8495,0.8921,0.8495
41,0.3318,0.4048,0.8567,0.8277,0.9287,0.8974,0.8278,0.7936,0.8627,0.8372,0.9006,0.8858,0.9141,0.8674,0.9141,0.8674
42,0.3189,0.4061,0.8613,0.8282,0.9347,0.8974,0.8333,0.803,0.8669,0.835,0.9033,0.8697,0.9225,0.8666,0.9225,0.8666
43,0.3137,0.4098,0.8641,0.827,0.9364,0.8966,0.8352,0.8046,0.8697,0.8331,0.9071,0.8638,0.9242,0.8659,0.9242,0.8659
44,0.3069,0.4069,0.8667,0.8273,0.9392,0.8976,0.839,0.7968,0.8719,0.8358,0.9075,0.8788,0.9284,0.8672,0.9284,0.8673
45,0.3035,0.4144,0.8699,0.8265,0.9409,0.8958,0.8427,0.7903,0.8749,0.8367,0.9097,0.8889,0.9306,0.8663,0.9306,0.8664
46,0.2961,0.4195,0.8723,0.824,0.944,0.8974,0.8445,0.7971,0.8773,0.8316,0.9126,0.8693,0.9346,0.8695,0.9346,0.8695
47,0.2963,0.4139,0.8727,0.8284,0.944,0.898,0.8466,0.7942,0.8773,0.8378,0.9103,0.8865,0.9355,0.8669,0.9355,0.867
48,0.2881,0.4166,0.8765,0.8303,0.9469,0.8985,0.8514,0.7987,0.8808,0.8388,0.9123,0.8832,0.9385,0.8643,0.9385,0.8644
49,0.2829,0.4162,0.879,0.83,0.9487,0.8989,0.8538,0.8037,0.8831,0.8371,0.9145,0.8735,0.9403,0.867,0.9403,0.8671
50,0.277,0.4197,0.8823,0.8287,0.951,0.8993,0.8574,0.803,0.8862,0.8357,0.917,0.8713,0.9434,0.8676,0.9434,0.8677
51,0.2736,0.4302,0.8844,0.8265,0.9524,0.9001,0.8596,0.8145,0.8883,0.8298,0.9189,0.8457,0.9459,0.8695,0.9459,0.8695
52,0.2685,0.4335,0.8863,0.8294,0.9541,0.8972,0.8627,0.8041,0.8898,0.8362,0.9188,0.8711,0.9475,0.8647,0.9475,0.8648
53,0.2693,0.429,0.8855,0.8273,0.9541,0.8984,0.8615,0.7913,0.8891,0.8374,0.9185,0.8891,0.9475,0.8655,0.9475,0.8655
54,0.2596,0.4327,0.8898,0.8299,0.9574,0.8982,0.867,0.7979,0.8931,0.8386,0.9208,0.8838,0.9518,0.8644,0.9518,0.8645
55,0.2622,0.4363,0.8906,0.8272,0.957,0.8983,0.8688,0.8136,0.8937,0.8309,0.9201,0.8488,0.9515,0.8665,0.9515,0.8666
56,0.2528,0.4357,0.8934,0.8284,0.9598,0.8991,0.8723,0.8026,0.8963,0.8354,0.9217,0.8711,0.9544,0.8634,0.9544,0.8635
57,0.2486,0.431,0.8957,0.8306,0.9607,0.8998,0.8749,0.7968,0.8985,0.8397,0.9235,0.8876,0.956,0.8694,0.956,0.8694
58,0.2462,0.4406,0.8972,0.8296,0.9621,0.8982,0.877,0.8066,0.8999,0.8358,0.924,0.8671,0.9577,0.8634,0.9577,0.8634
59,0.2384,0.4427,0.9006,0.8313,0.9645,0.8999,0.8812,0.8001,0.9031,0.8396,0.9261,0.8832,0.9607,0.8664,0.9607,0.8665
60,0.236,0.4539,0.9004,0.8303,0.9649,0.8984,0.8814,0.8025,0.9028,0.8377,0.9253,0.8761,0.9609,0.8648,0.9609,0.8649
61,0.2337,0.4552,0.9017,0.8288,0.9657,0.8996,0.8817,0.8183,0.9042,0.8317,0.9278,0.8455,0.9615,0.8677,0.9615,0.8679
62,0.2272,0.474,0.9051,0.8335,0.9676,0.8999,0.8879,0.8168,0.9072,0.8378,0.9274,0.8598,0.9644,0.865,0.9644,0.8651
63,0.2295,0.4535,0.9048,0.8274,0.967,0.8976,0.8864,0.8156,0.907,0.8306,0.9285,0.8462,0.9634,0.8617,0.9634,0.8618
64,0.2279,0.4625,0.9059,0.8336,0.9674,0.9009,0.8883,0.8112,0.908,0.8394,0.9285,0.8695,0.9638,0.8661,0.9638,0.8662
65,0.2226,0.4657,0.9072,0.83,0.9691,0.8992,0.8899,0.8122,0.9092,0.8348,0.9294,0.8587,0.9662,0.867,0.9662,0.8671
66,0.2161,0.468,0.9113,0.8286,0.9709,0.896,0.8946,0.8052,0.9131,0.835,0.9324,0.8671,0.9678,0.8603,0.9678,0.8604
67,0.2137,0.4841,0.911,0.836,0.9714,0.9005,0.8941,0.8194,0.9129,0.8402,0.9324,0.862,0.9689,0.8667,0.9689,0.8668
68,0.2112,0.4725,0.9125,0.8318,0.9723,0.9029,0.8959,0.8095,0.9142,0.8377,0.9333,0.868,0.9697,0.8722,0.9697,0.8722
69,0.2049,0.4682,0.9158,0.8346,0.9739,0.9002,0.9004,0.8093,0.9173,0.8411,0.9349,0.8755,0.9717,0.8663,0.9717,0.8664
70,0.2095,0.4492,0.9137,0.8358,0.9726,0.9022,0.8981,0.8085,0.9154,0.8428,0.9333,0.8801,0.97,0.8687,0.97,0.8688
71,0.2011,0.4768,0.9183,0.8311,0.9746,0.8993,0.9027,0.8161,0.9198,0.8351,0.9376,0.855,0.9723,0.8636,0.9723,0.8637
72,0.2008,0.4928,0.9179,0.8373,0.9748,0.9031,0.9023,0.8249,0.9195,0.8404,0.9372,0.8565,0.9723,0.8707,0.9723,0.8708
73,0.1975,0.4834,0.9194,0.8353,0.9758,0.9026,0.905,0.8237,0.9208,0.8383,0.9371,0.8534,0.9736,0.8691,0.9736,0.8692
74,0.1953,0.488,0.92,0.8403,0.9762,0.9027,0.9064,0.821,0.9213,0.845,0.9367,0.8704,0.9743,0.8706,0.9743,0.8707
75,0.1933,0.4776,0.9207,0.8359,0.9769,0.9006,0.9069,0.8113,0.9221,0.8421,0.9377,0.8755,0.9752,0.8658,0.9752,0.8659
76,0.1933,0.4776,0.9211,0.8393,0.9768,0.9041,0.9078,0.824,0.9224,0.843,0.9375,0.8629,0.9747,0.8713,0.9747,0.8714
77,0.1875,0.4973,0.9235,0.8352,0.9783,0.8996,0.9097,0.8156,0.9248,0.8402,0.9405,0.8664,0.9768,0.8665,0.9768,0.8665
78,0.1884,0.507,0.9237,0.8329,0.9782,0.9022,0.9105,0.8256,0.9249,0.8348,0.9397,0.8442,0.9765,0.8717,0.9765,0.8718
79,0.1841,0.4839,0.9246,0.8353,0.9789,0.9014,0.9113,0.8213,0.9258,0.8389,0.9408,0.8572,0.9775,0.8684,0.9775,0.8685
80,0.189,0.491,0.9229,0.8364,0.9779,0.9037,0.9094,0.8204,0.9242,0.8405,0.9394,0.8616,0.9763,0.8722,0.9763,0.8722
81,0.1527,0.4989,0.9384,0.8465,0.9857,0.9096,0.9263,0.8263,0.9393,0.8511,0.9526,0.8775,0.9848,0.8796,0.9848,0.8797
82,0.1337,0.5113,0.9469,0.8445,0.989,0.9082,0.9362,0.8279,0.9476,0.8483,0.9593,0.8697,0.9884,0.8755,0.9884,0.8755
83,0.1289,0.5312,0.9483,0.8461,0.9898,0.9097,0.9388,0.8313,0.9488,0.8495,0.9591,0.8686,0.9893,0.8784,0.9893,0.8784
84,0.1244,0.5202,0.9522,0.8454,0.9904,0.9079,0.9426,0.8292,0.9527,0.8491,0.963,0.87,0.9897,0.8759,0.9897,0.876
85,0.125,0.5387,0.9504,0.8431,0.9904,0.9076,0.9409,0.8297,0.9509,0.8462,0.9611,0.8633,0.99,0.8774,0.99,0.8774
86,0.1221,0.5276,0.9516,0.8433,0.9908,0.9072,0.9437,0.8216,0.952,0.8484,0.9604,0.877,0.9904,0.878,0.9904,0.8781
87,0.1234,0.566,0.9515,0.8472,0.9906,0.9092,0.9423,0.8309,0.952,0.8509,0.9619,0.8719,0.9901,0.8763,0.9901,0.8764
88,0.1218,0.5604,0.9525,0.8485,0.9907,0.9092,0.9448,0.836,0.9529,0.8512,0.9612,0.8671,0.9903,0.8775,0.9903,0.8776
89,0.1168,0.5564,0.9546,0.8481,0.9915,0.9109,0.9468,0.8329,0.955,0.8515,0.9634,0.8711,0.991,0.8802,0.991,0.8802
90,0.1208,0.5711,0.9531,0.8464,0.9909,0.908,0.9453,0.8366,0.9535,0.8486,0.9618,0.8609,0.9906,0.8756,0.9906,0.8756
91,0.117,0.5773,0.9536,0.8472,0.9915,0.9088,0.9465,0.8287,0.9539,0.8514,0.9615,0.8755,0.9913,0.877,0.9913,0.877
92,0.1152,0.5711,0.9543,0.8464,0.9918,0.9092,0.9478,0.8404,0.9547,0.8477,0.9617,0.8552,0.9915,0.8782,0.9915,0.8782
93,0.1132,0.5865,0.9561,0.8458,0.9921,0.9086,0.9493,0.8326,0.9564,0.8488,0.9636,0.8658,0.9918,0.8763,0.9918,0.8764
94,0.1126,0.596,0.9566,0.8472,0.9921,0.9106,0.9493,0.833,0.957,0.8505,0.9647,0.8686,0.9919,0.8802,0.9919,0.8802
95,0.1063,0.597,0.959,0.8489,0.9929,0.91,0.9532,0.8328,0.9593,0.8525,0.9654,0.873,0.9927,0.8791,0.9927,0.879
96,0.1078,0.6141,0.9586,0.8487,0.9927,0.9095,0.9519,0.8294,0.9589,0.853,0.9661,0.8779,0.9924,0.8767,0.9924,0.8765
97,0.1239,0.5956,0.9524,0.8453,0.9907,0.9085,0.9448,0.8357,0.9528,0.8475,0.9609,0.8596,0.9903,0.8777,0.9903,0.8777
98,0.1034,0.6317,0.9593,0.8468,0.9934,0.9083,0.9524,0.8334,0.9596,0.8498,0.9669,0.8669,0.993,0.8766,0.993,0.8764
99,0.1069,0.6061,0.9581,0.8445,0.9928,0.9083,0.9512,0.8321,0.9584,0.8473,0.9657,0.8631,0.9924,0.8749,0.9924,0.8749
100,0.106,0.6162,0.9581,0.8467,0.993,0.9092,0.9521,0.8299,0.9584,0.8505,0.9648,0.8722,0.9928,0.8774,0.9928,0.8773
101,0.1043,0.6284,0.9596,0.846,0.9932,0.9097,0.9536,0.8338,0.9598,0.8488,0.9661,0.8644,0.9929,0.8771,0.9929,0.8771
102,0.101,0.6226,0.9609,0.8446,0.9936,0.9103,0.9551,0.8308,0.9612,0.8478,0.9673,0.8655,0.9935,0.879,0.9935,0.8788
103,0.1009,0.6567,0.9603,0.8449,0.9936,0.9093,0.9548,0.836,0.9605,0.847,0.9662,0.8583,0.9935,0.8784,0.9935,0.8781
104,0.0993,0.6426,0.9618,0.8467,0.9938,0.9093,0.9559,0.8384,0.9621,0.8486,0.9684,0.8589,0.9936,0.8769,0.9936,0.8766
105,0.1008,0.6208,0.9601,0.8464,0.9936,0.91,0.9551,0.8302,0.9603,0.85,0.9655,0.8708,0.9934,0.8806,0.9934,0.8804
106,0.0993,0.6582,0.9612,0.8477,0.9939,0.9115,0.956,0.8382,0.9614,0.8498,0.9668,0.8618,0.9938,0.8811,0.9938,0.8809
107,0.0966,0.6496,0.9627,0.8481,0.9942,0.9092,0.9576,0.8304,0.9629,0.8521,0.9683,0.875,0.994,0.8787,0.994,0.8786
108,0.0999,0.6604,0.9606,0.8461,0.9938,0.9092,0.956,0.8308,0.9608,0.8496,0.9657,0.8693,0.9937,0.8778,0.9937,0.8774
109,0.0948,0.6383,0.9632,0.8468,0.9944,0.9104,0.9583,0.8356,0.9634,0.8493,0.9686,0.8636,0.9942,0.8804,0.9942,0.8801
110,0.0973,0.6695,0.9613,0.8476,0.9941,0.9105,0.9561,0.8415,0.9616,0.8489,0.9671,0.8565,0.9939,0.88,0.9939,0.8797
111,0.0981,0.6674,0.9623,0.8471,0.994,0.9095,0.9569,0.8364,0.9625,0.8495,0.9681,0.8631,0.9938,0.878,0.9938,0.8778
112,0.0921,0.6592,0.9644,0.8477,0.9947,0.9095,0.959,0.8395,0.9646,0.8495,0.9702,0.8598,0.9944,0.8784,0.9944,0.8783
113,0.0963,0.6439,0.9634,0.8471,0.9942,0.9071,0.9595,0.8265,0.9635,0.8518,0.9677,0.8788,0.9941,0.8745,0.9941,0.8743
114,0.0924,0.6873,0.9642,0.8503,0.9946,0.912,0.9596,0.8401,0.9644,0.8526,0.9693,0.8653,0.9944,0.8807,0.9944,0.8803
115,0.0956,0.67,0.9625,0.8478,0.9943,0.9091,0.9577,0.8396,0.9627,0.8496,0.9678,0.8598,0.994,0.8771,0.994,0.8769
116,0.0914,0.6725,0.9637,0.8518,0.9948,0.9096,0.9596,0.8383,0.9639,0.8547,0.9682,0.8717,0.9947,0.8756,0.9947,0.8753
117,0.0889,0.6854,0.9659,0.8456,0.9951,0.909,0.9612,0.8382,0.9661,0.8473,0.971,0.8565,0.9949,0.8788,0.9949,0.8786
118,0.0905,0.6826,0.9647,0.848,0.9949,0.9092,0.96,0.8383,0.9649,0.8502,0.9699,0.8625,0.9948,0.8764,0.9948,0.8759
119,0.0925,0.658,0.9643,0.8487,0.9947,0.9093,0.96,0.8369,0.9645,0.8513,0.9691,0.8662,0.9946,0.8775,0.9946,0.8774
120,0.0891,0.6949,0.9653,0.8503,0.995,0.9102,0.9603,0.84,0.9655,0.8526,0.9707,0.8655,0.9949,0.8799,0.9949,0.8795
121,0.0737,0.6982,0.9726,0.8527,0.9966,0.9132,0.9688,0.8421,0.9727,0.855,0.9766,0.8684,0.9965,0.8824,0.9965,0.882
122,0.0663,0.7059,0.9756,0.8536,0.9973,0.9131,0.9721,0.8402,0.9757,0.8565,0.9792,0.8735,0.9973,0.8843,0.9973,0.884
123,0.065,0.7165,0.9752,0.8526,0.9974,0.9143,0.9718,0.8417,0.9753,0.855,0.9788,0.8686,0.9973,0.8846,0.9973,0.884
124,0.0632,0.731,0.9769,0.8526,0.9975,0.9134,0.974,0.8448,0.9769,0.8543,0.9798,0.864,0.9974,0.8832,0.9974,0.8827
125,0.0609,0.7385,0.9777,0.8556,0.9977,0.913,0.9744,0.8457,0.9778,0.8577,0.9812,0.87,0.9976,0.883,0.9976,0.8824
126,0.0619,0.7465,0.9769,0.8518,0.9976,0.9131,0.974,0.8413,0.9769,0.854,0.9799,0.8671,0.9976,0.8817,0.9976,0.8809
127,0.0603,0.7528,0.9777,0.8518,0.9977,0.9145,0.9748,0.8434,0.9778,0.8536,0.9807,0.864,0.9976,0.8845,0.9976,0.8837
128,0.0589,0.7597,0.9781,0.8518,0.9978,0.9129,0.975,0.8387,0.9781,0.8546,0.9812,0.8711,0.9977,0.8823,0.9977,0.8815
129,0.06,0.7614,0.9776,0.8554,0.9977,0.9137,0.9744,0.8454,0.9777,0.8575,0.981,0.87,0.9977,0.8831,0.9977,0.8824
130,0.0611,0.7547,0.9765,0.8521,0.9977,0.9122,0.9736,0.8388,0.9765,0.855,0.9795,0.8717,0.9977,0.881,0.9977,0.8804
131,0.0621,0.7708,0.9763,0.8534,0.9976,0.9126,0.9735,0.8411,0.9764,0.856,0.9793,0.8715,0.9976,0.8817,0.9976,0.8806
132,0.0588,0.7721,0.9777,0.8545,0.9978,0.9131,0.9752,0.84,0.9777,0.8576,0.9803,0.8759,0.9978,0.8835,0.9978,0.8828
133,0.0571,0.7674,0.979,0.8547,0.998,0.9131,0.9763,0.8434,0.9791,0.8571,0.9819,0.8713,0.9979,0.8831,0.9979,0.8824
134,0.0586,0.7791,0.9778,0.8529,0.9978,0.9145,0.9753,0.8444,0.9779,0.8547,0.9805,0.8651,0.9978,0.8849,0.9978,0.8841
135,0.0615,0.7551,0.9769,0.8493,0.9976,0.9128,0.9734,0.8416,0.977,0.851,0.9807,0.8607,0.9975,0.8814,0.9975,0.8806
136,0.0569,0.7862,0.9784,0.854,0.998,0.9125,0.9761,0.8429,0.9784,0.8563,0.9808,0.8702,0.998,0.8807,0.998,0.8794
137,0.0554,0.7919,0.979,0.8523,0.9981,0.9128,0.9764,0.8406,0.9791,0.8548,0.9817,0.8695,0.9981,0.8813,0.9981,0.8799
138,0.0563,0.775,0.978,0.8542,0.998,0.9132,0.9756,0.8382,0.978,0.8576,0.9805,0.8779,0.998,0.8821,0.998,0.8807
139,0.0564,0.7856,0.9787,0.8529,0.998,0.914,0.9766,0.8419,0.9787,0.8552,0.9809,0.8689,0.9979,0.8834,0.9979,0.8824
140,0.0548,0.7794,0.9796,0.8533,0.9981,0.9137,0.9769,0.8435,0.9796,0.8554,0.9824,0.8675,0.998,0.8823,0.998,0.8811
141,0.0551,0.7868,0.9792,0.8541,0.9981,0.9126,0.9769,0.8399,0.9792,0.8571,0.9815,0.875,0.9981,0.8815,0.9981,0.8803
142,0.059,0.7937,0.9782,0.8553,0.9978,0.9133,0.9759,0.8456,0.9783,0.8573,0.9806,0.8693,0.9977,0.8833,0.9977,0.8821
143,0.0546,0.7899,0.9795,0.854,0.9981,0.9131,0.977,0.842,0.9796,0.8565,0.9822,0.8715,0.9981,0.8826,0.9981,0.8813
144,0.055,0.8158,0.9793,0.8523,0.9981,0.912,0.9766,0.8421,0.9794,0.8545,0.9822,0.8673,0.9981,0.8812,0.9981,0.8798
145,0.0543,0.7913,0.9793,0.8543,0.9981,0.9143,0.9774,0.8395,0.9794,0.8574,0.9813,0.8761,0.9981,0.8861,0.9981,0.8848
146,0.0538,0.8017,0.9795,0.8547,0.9982,0.9136,0.9772,0.8406,0.9796,0.8577,0.982,0.8755,0.9981,0.884,0.9981,0.8825
147,0.0539,0.8356,0.9798,0.8521,0.9982,0.9136,0.977,0.8454,0.9798,0.8535,0.9827,0.8618,0.9981,0.8836,0.9981,0.8821
148,0.053,0.8227,0.9805,0.8539,0.9982,0.9137,0.9781,0.8442,0.9806,0.8559,0.9831,0.868,0.9981,0.8843,0.9981,0.8828
149,0.053,0.8052,0.9797,0.8511,0.9982,0.9116,0.9771,0.8414,0.9797,0.8532,0.9823,0.8653,0.9982,0.8811,0.9982,0.8799
150,0.0527,0.8333,0.9801,0.8531,0.9982,0.9131,0.9778,0.8438,0.9802,0.8551,0.9825,0.8667,0.9982,0.8841,0.9982,0.8826
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
150,0.7479,0.8492,0.9096,0.8419,0.8509,0.86,0.8743,0.8737
